lang;filename;key;original;translated
it;home/03-frageboegen/03-chronische-beschwerden.md;description;Erschöpfung, Schmerzen, Schwindel, Schlafstörungen ...;Stanchezza, dolori, vertigini, disturbi del sonno...
it;home/03-frageboegen/04-stressbelastung.md;title;Menschen mit Stress;Persone con stress
it;home/03-frageboegen/04-stressbelastung.md;description;Risiken aus hoher Stressbelastung vorbeugen;Prevenire i rischi derivanti da una maggiore stressione.
it;home/04-ablauf/_index.md;main_content;"Wir begleiten Sie persönlich durch den gesamten Prozess - von der ersten Beratung bis zur ausführlichen Besprechung Ihrer Ergebnisse. Dabei legen wir Wert auf eine transparente und verständliche Kommunikation. Hier sehen Sie, wie Ihr Check-up bei Swiss Vital abläuft.
{{< spacer >}}";NOI vi accompagniamo personalmente attraverso tutto il processo - dalla prima consulenza alla dettagliata discussione dei vostri risultati. Nel frattempo, poniamo grande valore su una comunicazione trasparente e comprensibile. Ecco come si svolge la vostra ricognizione presso Swiss Vital.
it;home/04-ablauf/_index.md;pre_headline;So läuft Ihr Check-up ab;Così va il vostro check-up
it;home/04-ablauf/_index.md;title;Ihr Check-up Schritt für Schritt;Tuo controllo passo dopo passo
it;home/04-ablauf/_index.md;primary_button_text;Scan buchen;Riserva il mio scanner
it;home/04-ablauf/schritt-4.md;main_content;Sie erhalten einen kommentierten Befundbericht, der die Resultate Ihrer Untersuchungen verständlich zusammenfasst. Sollten Sie vorab spezielle Anliegen benannt haben, gehen wir auf diese besonders detailliert ein.;Ricevete un rapporto di esito commentato che sintetizza i risultati delle vostre indagini in modo chiaro. Se avete specifiche preoccupazioni prima dell'esame, ci concentreremo su queste con maggiore dettaglio.
it;home/04-ablauf/schritt-4.md;title;Schritt 4: Ihre Ergebnisse;Passaggio 4: I vostri risultati
it;home/04-ablauf/schritt-2.md;main_content;Einer unserer Präventionsärzte schaut sich Ihren Fragebogen an und bespricht mit Ihnen telefonisch die für Sie am besten passende Vorsorgestrategie. Wenn das für Sie passt, müssen Sie nur noch einen Termin festlegen.;Uno dei nostri medici di prevenzione esamina il vostro questionario e discute con voi al telefono la strategia di screening più adatta per voi. Se va bene, dovete solo fissare un appuntamento.
it;home/04-ablauf/schritt-2.md;title;Schritt 2: Ihre persönliche Vorsorgestrategie;Passo 2: la tua strategia di prevenzione personale
it;home/04-ablauf/schritt-1.md;main_content;Zur Vorbereitung haben wir Fragebögen erstellt, die auf unterschiedliche Lebenssituationen abgestimmt sind. Wählen Sie den für Sie passenden Fragebogen aus und senden Sie ihn uns zu. Anschliessend melden wir uns bei Ihnen für die Vereinbarung eines Beratungstermins.;Abbiamo creato questionari di preparazione adattati a diverse situazioni di vita. Scegliete il questionario che si adatta meglio alle vostre esigenze e inviateloci. In seguito ci contatteremo per concordare un termine di consulenza.
it;home/04-ablauf/schritt-1.md;title;Schritt 1: Lassen Sie sich von uns zur Vorsorge beraten;Passo 1: Chiediamo un parere preventivo da noi.
it;home/04-ablauf/schritt-5.md;main_content;In einem persönlichen Gespräch klären wir alle offenen Fragen, die sich aus den Untersuchungsergebnissen ergeben haben. Falls nötig, besprechen wir auch mögliche therapeutische Schritte oder Massnahmen, um Ihre Gesundheit zu erhalten oder wiederherzustellen.;In un colloquio personale chiariremo tutte le domande aperte che si sono generate a seguito degli esiti delle indagini. Se necessario, discuteremo anche possibili passaggi terapeutici o misure per preservare o ripristinare la sua salute.
it;home/04-ablauf/schritt-5.md;title;Schritt 5: Ihre Nachbesprechung;Passaggio 5: La tua discussione successiva
it;home/04-ablauf/schritt-3.md;main_content;Am vereinbarten Termin führen wir die Untersuchungen durch. Falls auch Bluttests vorgesehen sind, empfehlen wir, nüchtern zu erscheinen, um die Ergebnisse nicht zu verfälschen. Was im Detail für Ihre Untersuchung wichtig ist, erklären wir Ihnen in Ruhe vor Ort.;Eseguiamo le indagini nel termine concordato. Se sono previsti anche test ematici, ti consigliamo di presentarti nello stato naturale per non alterare i risultati. Ci spiegheremo in dettaglio ciò che è importante per la tua indagine prima dell'esecuzione.
it;home/04-ablauf/schritt-3.md;title;Schritt 3: Ihr Check-up in der Swiss Vital Praxis;Passo 3: Il tuo check-up nella pratica Swiss Vital
it;home/02-leistungen/ganzkoerper-scan.md;main_content;"Ein Ganzkörperscan erzeugt durch Magnetfelder und Radiowellen hochaflösende Schnittbilder des gesamten Körpers. 

Der Ganzkörper-Scan, insbesondere in Verbindung mit anderen diagnostischen Verfahren, ermöglicht eine umfassende Beurteilung Ihres Gesundheitszustandes und kann frühzeitig auffällige Veränderungen erkennen. Dies ermöglicht eine präventive Behandlung, bevor Symptome auftreten. 

Der Scan ist besonders empfehlenswert für Personen ab 40 Jahren, bei familiärer Vorbelastung oder bei hartnäckigen Beschwerden, deren Ursache unbekannt ist. Unsere Präventionsärzte analysieren alle Befunde und erklären Ihnen das Ergebnis in einem persönlichen Gespräch. 
";"Il rilevamento del corpo intero mediante campi magnetici e onde radio produce immagini di alta risoluzione del corpo intero.

Lo scan del corpo intero, soprattutto quando è combinato con altri metodi diagnostici, consente un'analisi completa dello stato della sua salute e può identificare modifiche anomale precoci. Ciò consente una terapia preventiva prima che gli sintomi compaiano.

Lo scan è particolarmente raccomandato per le persone a partire dai 40 anni, in caso di antecedenti familiari o di segni persistenti il cui esito sconosciuto. Gli specialisti del prevenzione valutano tutti i dati e spiegano gli risultati in un colloquio personale con voi."
it;home/02-leistungen/ganzkoerper-scan.md;title;Ganzkörper-Scan;Scans del corpo integrale
it;home/02-leistungen/_index.md;main_content;"Wir verbinden diagnostische Verfahren aus verschiedenen Disziplinen, um für Sie ein umfassendes Gesamtbild zu erzeugen. Gestützt auf die Empehlungen der medizinischen Fachgesellschaften und  abgestimmt auf Ihre Lebenssituation, Ihre Vorgeschichte und Ihren Bedarf.
{{< spacer >}}
";NOI uniamo procedimenti diagnostici da diverse discipline per creare un quadro completo. Sostenuto dalle raccomandazioni delle società mediche specializzate e adattato alla vostra situazione di vita, storia medica e bisogni.
it;home/02-leistungen/_index.md;pre_headline;Vernetzte Diagnostik;Diagnosi Connessione
it;home/02-leistungen/_index.md;title;Unser Angebot;Nostro Offerta
it;home/02-leistungen/sportvorsorge.md;main_content;"Die Sportvorsorge ist ein speziell für Sportler und aktive Menschen konzipiertes Untersuchungsprogramm. Es kombiniert bildgebende Verfahren, Labor- und Leistungsdiagnostik, um Ihre sportliche Gesundheit umfassend zu beurteilen und Ihr Leistungspotenzial zu optimieren.

Im Fokus der MRI-Untersuchung stehen besonders die Strukturen, die beim Sport stark beansprucht werden: Gelenke, Muskeln, Sehnen und Bänder sowie das Herz-Kreislauf-System. Dadurch können wir frühzeitig Überlastungserscheinungen oder Verschleissschäden erkennen und gezielte Gegenmassnahmen einleiten, bevor ernsthafte Verletzungen entstehen.

Die ergänzende Laboranalyse gibt Aufschluss über Ihren Stoffwechsel, Nährstoffversorgung und Entzündungsmarker. Wir bestimmen wichtige Parameter wie Hämoglobin, Ferritin (Eisenspeicher), Vitamin D, Magnesium und bei Bedarf spezifische Hormone, die für die sportliche Leistungsfähigkeit relevant sind.

Die Sportvorsorge ist ideal für Hobby- und Leistungssportler jeder Altersklasse, besonders vor dem Start intensiver Trainingsphasen, bei Leistungsplateaus oder nach Verletzungen.

Unsere Präventionsärzte analysieren alle Befunde und erklären Ihnen das Ergebnis in einem persönlichen Gespräch. 


";"Il programma di prevenzione sportiva è un'indagine specificamente concepita per atleti e persone attive. Combinando metodologie di immagini, analisi del sangue e valutazione delle prestazioni, può verificare la tua salute sportiva in modo approfondito e ottimizzare il tuo potenziale di prestazione.

Nel centro dell'esame MRI sono poste strutture particolarmente esposte allo stress durante lo sport: articolazioni, muscoli, tendini e legamenti insieme al sistema cardiocircolatorio. In questo modo possiamo rilevare early signs of overload o danni strutturali e implementare strategie precise per prevenire lesioni gravi.

L'analisi del sangue aggiuntiva ci dà informazioni sulla tua metabolismo, approvvigionamento nutrizionale e indicatori di infiammazione. Determiniamo parametri importanti come emoglobinemia, ferritina (riserva di ferro), vitamina D, magnesio e, se necessario, specifiche ormoni rilevanti per la prestazione sportiva.

Il programma di prevenzione sportiva è ideale per atleti dilettanti e professionisti di ogni età, specialmente prima dello start di fasi intensificate di allenamento, a un plateau di prestazioni o dopo lesioni.

Gli specialisti in prevenzione valuteranno tutti i risultati e ti spiegheranno il tuo esito in un colloquio personale."
it;home/02-leistungen/sportvorsorge.md;title;Sportvorsorge;Prevenzione sportiva
it;home/02-leistungen/individual-scan.md;main_content;"Der Individual-Scan ist eine massgeschneiderte MRI-Untersuchung, die sich gezielt auf bestimmte Körperregionen konzentriert, die für Sie von besonderem Interesse sind. Im Gegensatz zum Ganzkörper-Scan ermöglicht dieser fokussierte Ansatz eine noch detailliertere Betrachtung spezifischer Bereiche.

Wir beginnen mit einer ausführlichen Anamnese, bei der wir gemeinsam die zu untersuchenden Bereiche festlegen. Je nach Ihren persönlichen Bedürfnissen oder Beschwerden können wir beispielsweise das Gehirn, die Wirbelsäule, die Gelenke oder die inneren Organe genauer betrachten. Die Untersuchungszeit variiert je nach Umfang zwischen 20 und 40 Minuten.

Der Individual-Scan eignet sich besonders für Personen mit spezifischen Beschwerden, nach Unfällen oder Operationen, bei chronischen Erkrankungen oder zur Verlaufskontrolle bekannter gesundheitlicher Probleme. Die höhere Auflösung und spezifische Ausrichtung ermöglichen eine noch präzisere Diagnostik für denAusschnitt, der Sie besonders interessiert. 

Unsere Präventionsärzte analysieren alle Befunde und erklären Ihnen das Ergebnis in einem persönlichen Gespräch. 
";"Il rilevamento individuale è una scansione MRI personalizzata che si concentra su specifiche regioni del corpo interessanti per te. A differenza della scansione completa del corpo, questo approccio focalizzato consente un esame più dettagliato di aree specifiche.

Iniziamo con una anamnesi dettagliata, insieme la stabiliremo quali sono le zone da esaminare. In base ai tuoi bisogni personali o problemi si possono esaminare ad esempio il cervello, la colonna vertebrale, gli articolazioni o gli organi interni in modo più approfondito. Il tempo di esame varia a seconda delle dimensioni tra 20 e 40 minuti.

Il rilevamento individuale si presta particolarmente per le persone con problemi specifici, dopo un incidente o una operazione, per le patologie croniche o per la monitoraggio del corso di problemi di salute noti. La maggiore risoluzione e l'orientamento specifico consentono una diagnosi più precisa per il settore che ti interessa particolarmente.

I nostri medici di prevenzione esaminano tutti i risultati e ti spiegheranno il risultato in un colloquio personale."
it;home/02-leistungen/individual-scan.md;title;Individual-Scan;Scans individuali
it;home/02-leistungen/laboranalyse.md;main_content;"Unsere umfassende Laboranalyse bietet einen detaillierten Einblick in Ihre Stoffwechselprozesse und inneren Körperfunktionen. Durch eine Blutanalyse können wir wichtige Gesundheitsparameter bestimmen und frühzeitig Risiken erkennen, lange bevor klinische Symptome auftreten.

Die Standardanalyse umfasst über 40 verschiedene Parameter, darunter Blutbild, Leber- und Nierenwerte, Elektrolyte, Blutzucker, Cholesterin und weitere Fettwerte, Entzündungsmarker, Schilddrüsenwerte sowie Vitamine und Mineralstoffe. Je nach Ihrer persönlichen Situation können zusätzliche spezifische Tests durchgeführt werden, wie Hormonstatus, Allergietests, genetische Analysen oder spezielle Tumormarker.

Die Laboranalyse kann ideal mit einem MRI-Scan kombiniert werden, um ein umfassendes Bild Ihrer Gesundheit zu erhalten. Dieses ganzheitliche Screening ermöglicht eine präzise Gesundheitsvorsorge auf höchstem Niveau. Die Blutentnahme erfolgt dann in unserem Zentrum, in der Regel a dem Tag, an dem auch das MRI durchgeführt wird. Je nach Umfang der Analysen liegen die Ergebnisse innerhalb von 1-3 Werktagen vor.

Unsere Präventionsärzte analysieren alle Befunde und erklären Ihnen das Ergebnis in einem persönlichen Gespräch. 


";"Il nostro esame del sangue offre una visione dettagliata dei processi metabolici e delle funzioni fisiche interne. Attraverso un esame di laboratorio, possiamo determinare parametri importanti della salute e rilevare rischi precoziamente, molto prima che manifestino sintomi clinici.

L'analisi standard include più di 40 diversi parametri, tra cui il profilo ematico, valori epatici e renali, elettroliti, zucchero nel sangue, colesterolo e altri valori grassi, indicatori infiammatori, valori tireoidiani e vitamine e minerali. Secondo la vostra situazione personale, possono essere eseguite analisi specifiche aggiuntive, come lo status ormonico, test allergici, analisi genetiche o marker tumorigenici.

L'esame del sangue può essere combinato idealemente con un TAC per ottenere un quadro globale della vostra salute. Questo screening integrato consente una prevenzione sanitaria precisa a livello di alta gamma. L'asportazione del sangue avviene nel nostro centro, generalmente lo stesso giorno in cui si effettua il TAC. A seconda dell'entità degli esami, i risultati sono disponibili entro 1-3 giorni lavorativi.

I nostri medici di prevenzione analizzano tutti i dati e spiegano i risultati in un colloquio personale."
it;home/02-leistungen/laboranalyse.md;title;Laboranalyse;Analisi del lavoro
